"","time","age","gender","education","party","wom.refugees","wom.headscarf","wom.citizenship","wom.islam","wom.asylum","comment","list","subj","item","rating","item.string","item.type","pair"
"548","2022/05/31 10:40:19 AM GMT+2",21,"männlich","Abitur","Die PARTEI","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Neutral",NA,"10",185,"control.nc",2,"control.nc","control.nc","Hilfe vor Ort"
"549","2022/05/31 10:40:19 AM GMT+2",21,"männlich","Abitur","Die PARTEI","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Neutral",NA,"10",185,"target",2,"lokale Unterstützung","control","Hilfe vor Ort"
"550","2022/05/31 10:41:19 AM GMT+2",28,"männlich","Studium","keine Angabe","Neutral","Neutral","Ich stimme zu","Neutral","Neutral",NA,"10",186,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"551","2022/05/31 10:41:19 AM GMT+2",28,"männlich","Studium","keine Angabe","Neutral","Neutral","Ich stimme zu","Neutral","Neutral",NA,"10",186,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"552","2022/05/31 10:41:19 AM GMT+2",28,"männlich","Studium","keine Angabe","Neutral","Neutral","Ich stimme zu","Neutral","Neutral",NA,"10",186,"target",3,"lokale Unterstützung","control","Hilfe vor Ort"
"553","2022/05/31 10:41:37 AM GMT+2",33,"männlich","Studium","Keine","Ich stimme zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu",NA,"10",187,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"554","2022/05/31 10:41:37 AM GMT+2",33,"männlich","Studium","Keine","Ich stimme zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu",NA,"10",187,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"555","2022/05/31 10:41:37 AM GMT+2",33,"männlich","Studium","Keine","Ich stimme zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu",NA,"10",187,"target",2,"lokale Unterstützung","control","Hilfe vor Ort"
"556","2022/05/31 10:44:28 AM GMT+2",19,"weiblich","Realschule","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Neutral",NA,"10",188,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"557","2022/05/31 10:44:28 AM GMT+2",19,"weiblich","Realschule","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Neutral",NA,"10",188,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"558","2022/05/31 10:44:28 AM GMT+2",19,"weiblich","Realschule","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Neutral",NA,"10",188,"target",1,"lokale Unterstützung","control","Hilfe vor Ort"
"559","2022/05/31 10:46:29 AM GMT+2",20,"divers","Realschule","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Neutral",NA,"10",189,"control.c",4,"control.c","control.c","Hilfe vor Ort"
"560","2022/05/31 10:46:29 AM GMT+2",20,"divers","Realschule","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Neutral",NA,"10",189,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"561","2022/05/31 10:46:29 AM GMT+2",20,"divers","Realschule","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Neutral",NA,"10",189,"target",1,"lokale Unterstützung","control","Hilfe vor Ort"
"562","2022/05/31 10:46:47 AM GMT+2",64,"weiblich","Hauptschule","Grüne","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu","Neutral","Neutral",NA,"10",190,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"563","2022/05/31 10:46:47 AM GMT+2",64,"weiblich","Hauptschule","Grüne","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu","Neutral","Neutral",NA,"10",190,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"564","2022/05/31 10:46:47 AM GMT+2",64,"weiblich","Hauptschule","Grüne","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu","Neutral","Neutral",NA,"10",190,"target",1,"lokale Unterstützung","control","Hilfe vor Ort"
"565","2022/05/31 10:47:35 AM GMT+2",25,"männlich","Realschule","Linke","Neutral","Ich stimme zu","Ich stimme zu","Neutral","Neutral",NA,"10",191,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"566","2022/05/31 10:47:35 AM GMT+2",25,"männlich","Realschule","Linke","Neutral","Ich stimme zu","Ich stimme zu","Neutral","Neutral",NA,"10",191,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"567","2022/05/31 10:47:35 AM GMT+2",25,"männlich","Realschule","Linke","Neutral","Ich stimme zu","Ich stimme zu","Neutral","Neutral",NA,"10",191,"target",1,"lokale Unterstützung","control","Hilfe vor Ort"
"568","2022/05/31 10:48:08 AM GMT+2",25,"weiblich","Studium","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme nicht zu","Neutral","Ich stimme zu",NA,"10",192,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"569","2022/05/31 10:48:08 AM GMT+2",25,"weiblich","Studium","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme nicht zu","Neutral","Ich stimme zu",NA,"10",192,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"570","2022/05/31 10:48:08 AM GMT+2",25,"weiblich","Studium","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme nicht zu","Neutral","Ich stimme zu",NA,"10",192,"target",1,"lokale Unterstützung","control","Hilfe vor Ort"
"571","2022/05/31 10:51:45 AM GMT+2",22,"männlich","Abitur","Grüne","Neutral","Ich stimme zu","Ich stimme nicht zu","Neutral","Neutral",NA,"10",193,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"572","2022/05/31 10:51:45 AM GMT+2",22,"männlich","Abitur","Grüne","Neutral","Ich stimme zu","Ich stimme nicht zu","Neutral","Neutral",NA,"10",193,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"573","2022/05/31 10:51:45 AM GMT+2",22,"männlich","Abitur","Grüne","Neutral","Ich stimme zu","Ich stimme nicht zu","Neutral","Neutral",NA,"10",193,"target",1,"lokale Unterstützung","control","Hilfe vor Ort"
"574","2022/05/31 10:53:23 AM GMT+2",39,"männlich","Abitur","SPD","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"10",194,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"575","2022/05/31 10:53:23 AM GMT+2",39,"männlich","Abitur","SPD","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"10",194,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"576","2022/05/31 10:53:23 AM GMT+2",39,"männlich","Abitur","SPD","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"10",194,"target",2,"lokale Unterstützung","control","Hilfe vor Ort"
"577","2022/05/31 10:53:38 AM GMT+2",41,"männlich","Realschule","Linke","Ich stimme nicht zu","Ich stimme zu","Neutral","Ich stimme zu","Ich stimme zu",NA,"10",195,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"578","2022/05/31 10:53:38 AM GMT+2",41,"männlich","Realschule","Linke","Ich stimme nicht zu","Ich stimme zu","Neutral","Ich stimme zu","Ich stimme zu",NA,"10",195,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"579","2022/05/31 10:53:38 AM GMT+2",41,"männlich","Realschule","Linke","Ich stimme nicht zu","Ich stimme zu","Neutral","Ich stimme zu","Ich stimme zu",NA,"10",195,"target",3,"lokale Unterstützung","control","Hilfe vor Ort"
"580","2022/05/31 10:54:11 AM GMT+2",38,"weiblich","Studium","Grüne","Neutral","Ich stimme nicht zu","Neutral","Ich stimme nicht zu","Neutral",NA,"10",196,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"581","2022/05/31 10:54:11 AM GMT+2",38,"weiblich","Studium","Grüne","Neutral","Ich stimme nicht zu","Neutral","Ich stimme nicht zu","Neutral",NA,"10",196,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"582","2022/05/31 10:54:11 AM GMT+2",38,"weiblich","Studium","Grüne","Neutral","Ich stimme nicht zu","Neutral","Ich stimme nicht zu","Neutral",NA,"10",196,"target",1,"lokale Unterstützung","control","Hilfe vor Ort"
"583","2022/05/31 10:55:25 AM GMT+2",41,"divers","Realschule","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Neutral",NA,"10",197,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"584","2022/05/31 10:55:25 AM GMT+2",41,"divers","Realschule","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Neutral",NA,"10",197,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"585","2022/05/31 10:55:25 AM GMT+2",41,"divers","Realschule","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Neutral",NA,"10",197,"target",1,"lokale Unterstützung","control","Hilfe vor Ort"
"586","2022/05/31 10:56:24 AM GMT+2",32,"weiblich","Studium","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Neutral",NA,"10",198,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"587","2022/05/31 10:56:24 AM GMT+2",32,"weiblich","Studium","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Neutral",NA,"10",198,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"588","2022/05/31 10:56:24 AM GMT+2",32,"weiblich","Studium","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Neutral",NA,"10",198,"target",1,"lokale Unterstützung","control","Hilfe vor Ort"
"589","2022/05/31 11:02:03 AM GMT+2",19,"männlich","Abitur","FDP","Neutral","Ich stimme nicht zu","Ich stimme zu","Ich stimme nicht zu","Ich stimme nicht zu",NA,"10",199,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"590","2022/05/31 11:02:03 AM GMT+2",19,"männlich","Abitur","FDP","Neutral","Ich stimme nicht zu","Ich stimme zu","Ich stimme nicht zu","Ich stimme nicht zu",NA,"10",199,"control.nc",2,"control.nc","control.nc","Hilfe vor Ort"
"591","2022/05/31 11:02:03 AM GMT+2",19,"männlich","Abitur","FDP","Neutral","Ich stimme nicht zu","Ich stimme zu","Ich stimme nicht zu","Ich stimme nicht zu",NA,"10",199,"target",1,"lokale Unterstützung","control","Hilfe vor Ort"
"592","2022/05/31 11:17:00 AM GMT+2",42,"männlich","Studium","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"10",200,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"593","2022/05/31 11:17:00 AM GMT+2",42,"männlich","Studium","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"10",200,"control.nc",2,"control.nc","control.nc","Hilfe vor Ort"
"594","2022/05/31 11:17:00 AM GMT+2",42,"männlich","Studium","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"10",200,"target",2,"lokale Unterstützung","control","Hilfe vor Ort"
"595","2022/09/19 3:57:43 PM GMT+2",29,"männlich","Abitur","Die Partei","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Neutral",NA,"10",201,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"596","2022/09/19 3:57:43 PM GMT+2",29,"männlich","Abitur","Die Partei","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Neutral",NA,"10",201,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"597","2022/09/19 3:57:43 PM GMT+2",29,"männlich","Abitur","Die Partei","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Neutral",NA,"10",201,"target",4,"lokale Unterstützung","control","Hilfe vor Ort"
"598","2022/09/19 4:36:51 PM GMT+2",22,"männlich","Abitur","Grüne","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"10",202,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"599","2022/09/19 4:36:51 PM GMT+2",22,"männlich","Abitur","Grüne","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"10",202,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"600","2022/09/19 4:36:51 PM GMT+2",22,"männlich","Abitur","Grüne","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"10",202,"target",1,"lokale Unterstützung","control","Hilfe vor Ort"
"601","2022/09/19 4:36:58 PM GMT+2",23,"männlich","Abitur","keine Angabe","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme zu",NA,"10",203,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"602","2022/09/19 4:36:58 PM GMT+2",23,"männlich","Abitur","keine Angabe","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme zu",NA,"10",203,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"603","2022/09/19 4:36:58 PM GMT+2",23,"männlich","Abitur","keine Angabe","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme zu",NA,"10",203,"target",1,"lokale Unterstützung","control","Hilfe vor Ort"
"604","2022/09/19 4:39:44 PM GMT+2",31,"männlich","Realschule","keine Angabe","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"10",204,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"605","2022/09/19 4:39:44 PM GMT+2",31,"männlich","Realschule","keine Angabe","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"10",204,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"606","2022/09/19 4:39:44 PM GMT+2",31,"männlich","Realschule","keine Angabe","Ich stimme nicht zu","Neutral","Ich stimme zu","Neutral","Ich stimme nicht zu",NA,"10",204,"target",2,"lokale Unterstützung","control","Hilfe vor Ort"
"607","2022/09/19 4:40:09 PM GMT+2",28,"männlich","Realschule","Linke","Neutral","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu",NA,"10",205,"control.c",5,"control.c","control.c","Hilfe vor Ort"
"608","2022/09/19 4:40:09 PM GMT+2",28,"männlich","Realschule","Linke","Neutral","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu",NA,"10",205,"control.nc",1,"control.nc","control.nc","Hilfe vor Ort"
"609","2022/09/19 4:40:09 PM GMT+2",28,"männlich","Realschule","Linke","Neutral","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu",NA,"10",205,"target",1,"lokale Unterstützung","control","Hilfe vor Ort"
"610","2022/05/31 11:49:58 AM GMT+2",21,"weiblich","Abitur","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"11",206,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"611","2022/05/31 11:49:58 AM GMT+2",21,"weiblich","Abitur","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"11",206,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"612","2022/05/31 11:49:58 AM GMT+2",21,"weiblich","Abitur","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"11",206,"target",2,"deutsche Staatsvolk","dog whistle","deutsches Staatsvolk"
"613","2022/05/31 12:08:03 PM GMT+2",20,"weiblich","Abitur","Die Partei","Neutral","Ich stimme zu","Neutral","Ich stimme zu","Neutral",NA,"11",207,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"614","2022/05/31 12:08:03 PM GMT+2",20,"weiblich","Abitur","Die Partei","Neutral","Ich stimme zu","Neutral","Ich stimme zu","Neutral",NA,"11",207,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"615","2022/05/31 12:08:03 PM GMT+2",20,"weiblich","Abitur","Die Partei","Neutral","Ich stimme zu","Neutral","Ich stimme zu","Neutral",NA,"11",207,"target",4,"deutsche Staatsvolk","dog whistle","deutsches Staatsvolk"
"616","2022/05/31 12:14:34 PM GMT+2",24,"weiblich","Studium","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu","Ich stimme nicht zu",NA,"11",208,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"617","2022/05/31 12:14:34 PM GMT+2",24,"weiblich","Studium","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu","Ich stimme nicht zu",NA,"11",208,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"618","2022/05/31 12:14:34 PM GMT+2",24,"weiblich","Studium","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu","Ich stimme nicht zu",NA,"11",208,"target",3,"deutsche Staatsvolk","dog whistle","deutsches Staatsvolk"
"619","2022/05/31 12:22:01 PM GMT+2",28,"weiblich","Studium","FDP","Neutral","Neutral","Ich stimme zu","Neutral","Neutral",NA,"11",209,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"620","2022/05/31 12:22:01 PM GMT+2",28,"weiblich","Studium","FDP","Neutral","Neutral","Ich stimme zu","Neutral","Neutral",NA,"11",209,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"621","2022/05/31 12:22:01 PM GMT+2",28,"weiblich","Studium","FDP","Neutral","Neutral","Ich stimme zu","Neutral","Neutral",NA,"11",209,"target",2,"deutsche Staatsvolk","dog whistle","deutsches Staatsvolk"
"622","2022/05/31 12:22:19 PM GMT+2",26,"weiblich","Studium","Grüne","Neutral","Ich stimme zu","Ich stimme zu","Neutral","Ich stimme zu",NA,"11",210,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"623","2022/05/31 12:22:19 PM GMT+2",26,"weiblich","Studium","Grüne","Neutral","Ich stimme zu","Ich stimme zu","Neutral","Ich stimme zu",NA,"11",210,"control.nc",2,"control.nc","control.nc","deutsches Staatsvolk"
"624","2022/05/31 12:22:19 PM GMT+2",26,"weiblich","Studium","Grüne","Neutral","Ich stimme zu","Ich stimme zu","Neutral","Ich stimme zu",NA,"11",210,"target",2,"deutsche Staatsvolk","dog whistle","deutsches Staatsvolk"
"625","2022/05/31 12:27:50 PM GMT+2",53,"männlich","Abitur","CDU","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Neutral",NA,"11",211,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"626","2022/05/31 12:27:50 PM GMT+2",53,"männlich","Abitur","CDU","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Neutral",NA,"11",211,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"627","2022/05/31 12:27:50 PM GMT+2",53,"männlich","Abitur","CDU","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Neutral",NA,"11",211,"target",1,"deutsche Staatsvolk","dog whistle","deutsches Staatsvolk"
"628","2022/05/31 12:28:25 PM GMT+2",19,"weiblich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Neutral",NA,"11",212,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"629","2022/05/31 12:28:25 PM GMT+2",19,"weiblich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Neutral",NA,"11",212,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"630","2022/05/31 12:28:25 PM GMT+2",19,"weiblich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Neutral",NA,"11",212,"target",3,"deutsche Staatsvolk","dog whistle","deutsches Staatsvolk"
"631","2022/05/31 12:44:53 PM GMT+2",22,"divers","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"11",214,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"632","2022/05/31 12:44:53 PM GMT+2",22,"divers","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"11",214,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"633","2022/05/31 12:44:53 PM GMT+2",22,"divers","Abitur","Grüne","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"11",214,"target",2,"deutsche Staatsvolk","dog whistle","deutsches Staatsvolk"
"634","2022/05/31 12:47:06 PM GMT+2",19,"männlich","Abitur","FDP","Ich stimme nicht zu","Neutral","Ich stimme zu","Ich stimme zu","Ich stimme zu",NA,"11",215,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"635","2022/05/31 12:47:06 PM GMT+2",19,"männlich","Abitur","FDP","Ich stimme nicht zu","Neutral","Ich stimme zu","Ich stimme zu","Ich stimme zu",NA,"11",215,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"636","2022/05/31 12:47:06 PM GMT+2",19,"männlich","Abitur","FDP","Ich stimme nicht zu","Neutral","Ich stimme zu","Ich stimme zu","Ich stimme zu",NA,"11",215,"target",1,"deutsche Staatsvolk","dog whistle","deutsches Staatsvolk"
"637","2022/05/31 12:49:53 PM GMT+2",23,"divers","Abitur","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"11",216,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"638","2022/05/31 12:49:53 PM GMT+2",23,"divers","Abitur","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"11",216,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"639","2022/05/31 12:49:53 PM GMT+2",23,"divers","Abitur","Linke","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"11",216,"target",4,"deutsche Staatsvolk","dog whistle","deutsches Staatsvolk"
"640","2022/05/31 12:53:26 PM GMT+2",38,"männlich","Studium","AfD","Neutral","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu",NA,"11",217,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"641","2022/05/31 12:53:26 PM GMT+2",38,"männlich","Studium","AfD","Neutral","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu",NA,"11",217,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"642","2022/05/31 12:53:26 PM GMT+2",38,"männlich","Studium","AfD","Neutral","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme nicht zu","Ich stimme zu",NA,"11",217,"target",1,"deutsche Staatsvolk","dog whistle","deutsches Staatsvolk"
"643","2022/05/31 12:57:54 PM GMT+2",24,"weiblich","Abitur","SPD","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"11",219,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"644","2022/05/31 12:57:54 PM GMT+2",24,"weiblich","Abitur","SPD","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"11",219,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"645","2022/05/31 12:57:54 PM GMT+2",24,"weiblich","Abitur","SPD","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu",NA,"11",219,"target",1,"deutsche Staatsvolk","dog whistle","deutsches Staatsvolk"
"646","2022/05/31 12:58:01 PM GMT+2",25,"männlich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme nicht zu","Neutral","Ich stimme zu","Ich stimme nicht zu",NA,"11",220,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"647","2022/05/31 12:58:01 PM GMT+2",25,"männlich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme nicht zu","Neutral","Ich stimme zu","Ich stimme nicht zu",NA,"11",220,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"648","2022/05/31 12:58:01 PM GMT+2",25,"männlich","Abitur","Grüne","Ich stimme nicht zu","Ich stimme nicht zu","Neutral","Ich stimme zu","Ich stimme nicht zu",NA,"11",220,"target",3,"deutsche Staatsvolk","dog whistle","deutsches Staatsvolk"
"649","2022/05/31 1:09:44 PM GMT+2",27,"männlich","Realschule","FDP","Ich stimme zu","Ich stimme nicht zu","Ich stimme zu","Ich stimme nicht zu","Ich stimme nicht zu",NA,"11",221,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"650","2022/05/31 1:09:44 PM GMT+2",27,"männlich","Realschule","FDP","Ich stimme zu","Ich stimme nicht zu","Ich stimme zu","Ich stimme nicht zu","Ich stimme nicht zu",NA,"11",221,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"651","2022/05/31 1:09:44 PM GMT+2",27,"männlich","Realschule","FDP","Ich stimme zu","Ich stimme nicht zu","Ich stimme zu","Ich stimme nicht zu","Ich stimme nicht zu",NA,"11",221,"target",1,"deutsche Staatsvolk","dog whistle","deutsches Staatsvolk"
"652","2022/05/31 1:12:29 PM GMT+2",22,"männlich","Realschule","Die PARTEI","Neutral","Neutral","Ich stimme zu","Neutral","Neutral",NA,"11",222,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
"653","2022/05/31 1:12:29 PM GMT+2",22,"männlich","Realschule","Die PARTEI","Neutral","Neutral","Ich stimme zu","Neutral","Neutral",NA,"11",222,"control.nc",1,"control.nc","control.nc","deutsches Staatsvolk"
"654","2022/05/31 1:12:29 PM GMT+2",22,"männlich","Realschule","Die PARTEI","Neutral","Neutral","Ich stimme zu","Neutral","Neutral",NA,"11",222,"target",2,"deutsche Staatsvolk","dog whistle","deutsches Staatsvolk"
"655","2022/05/31 1:20:22 PM GMT+2",25,"männlich","Abitur","keine Angabe","Ich stimme nicht zu","Ich stimme zu","Ich stimme zu","Ich stimme zu","Ich stimme nicht zu","Bei der Frage welche Partei ich wählen würde kann ich gerade keine Angabe machen, weil ich gerade nicht wählen würde. Ich schreibe das hier weil ich vermute dass der Sinn hinter der Frage die grobe politische Richtung der Befragten ist. Bei der letzten BTW habe ich die Linke gewählt und würde das jetzt nicht mehr tun wegen sowohl innerparteilichen Konflikten als auch die Außenpolitische Haltung einiger einflussreichen Personen in der Partei. Idealerweise würde ich eine demokratisch-sozialistische Partei wählen, es gibt in Deutschland nur keine die meinen Ansprüchen entspricht.","11",223,"control.c",5,"control.c","control.c","deutsches Staatsvolk"
